unit_id,native_id,kind,parent_unit_id,authored_xml_id,original_id,assembly_id,source_xpath,source_fragment_sha256,content_language,reader_routes,route_granularity,containing_unit_id
"""clp1:sec_parsing-2-1-4-1""","""sec_parsing-2-1-4-1""","""mrow""","""clp1:sec_parsing-2-1-4""",null,"""sec_parsing-2-1-4-1""","""sec_parsing-2-1-4-1""","""/pretext/book/chapter[1]/section[5]/introduction/p[1]/md[2]/mrow""","""5b7207a06d300c7a06ca1a0e437b762957a0ff65c055c47fda0a6c11f04ac24d""","""en""","[""sec_parsing.html#sec_parsing-2-1-4""]","""containing_source_unit""","""clp1:sec_parsing-2-1-4"""
"""clp1:sec_parsing-2-2""","""sec_parsing-2-2""","""p""","""clp1:sec_parsing-2""",null,"""sec_parsing-2-2""","""sec_parsing-2-2""","""/pretext/book/chapter[1]/section[5]/introduction/p[2]""","""257f64181d6e49e2ae942d70dd17d2405787058ce3acacece33c3acb7d627f4e""","""en""","[""sec_parsing.html#sec_parsing-2-2""]","""exact_anchor""",null
"""clp1:sec_parsing-2-2-1""","""sec_parsing-2-2-1""","""m""","""clp1:sec_parsing-2-2""",null,"""sec_parsing-2-2-1""","""sec_parsing-2-2-1""","""/pretext/book/chapter[1]/section[5]/introduction/p[2]/m""","""e611479c813a37f89c08a85fefd38c3d50eac03ab0e49442888d564c4ea3fb07""","""en""","[""sec_parsing.html#sec_parsing-2-2""]","""containing_source_unit""","""clp1:sec_parsing-2-2"""
"""clp1:sec_parsing-2-3""","""sec_parsing-2-3""","""p""","""clp1:sec_parsing-2""",null,"""sec_parsing-2-3""","""sec_parsing-2-3""","""/pretext/book/chapter[1]/section[5]/introduction/p[3]""","""2ed363ef35b77b69ca34de20681a49644cc8f0de31fb6fd311c7d691902bbd3b""","""en""","[""sec_parsing.html#sec_parsing-2-3""]","""exact_anchor""",null
"""clp1:sec_parsing-2-3-1""","""sec_parsing-2-3-1""","""fn""","""clp1:sec_parsing-2-3""",null,"""sec_parsing-2-3-1""","""sec_parsing-2-3-1""","""/pretext/book/chapter[1]/section[5]/introduction/p[3]/fn""","""fc81a58314b7f673cf1185b901977ac2a3f2fba876eca898e1c70039fdd517aa""","""en""","[""sec_parsing.html#sec_parsing-2-3-1""]","""exact_anchor""",null
"""clp1:sec_parsing-2-3-1-1""","""sec_parsing-2-3-1-1""","""mdash""","""clp1:sec_parsing-2-3-1""",null,"""sec_parsing-2-3-1-1""","""sec_parsing-2-3-1-1""","""/pretext/book/chapter[1]/section[5]/introduction/p[3]/fn/mdash""","""7361a6869eb2de6984351accd3f7d920cf88cbc1fd498188320e78718896b8f5""","""en""","[""sec_parsing.html#sec_parsing-2-3-1""]","""containing_source_unit""","""clp1:sec_parsing-2-3-1"""
"""clp1:fig_tree_rational""","""fig_tree_rational""","""figure""","""clp1:sec_parsing-2""","""fig_tree_rational""","""fig_tree_rational""","""fig_tree_rational""","""/pretext/book/chapter[1]/section[5]/introduction/figure""","""b02a5ad7126d707d8c55602c30fbff5d90d3e60a40135eaafeaec2e4126586aa""","""en""","[""sec_parsing.html#fig_tree_rational""]","""exact_anchor""",null
"""clp1:fig_tree_rational-1""","""fig_tree_rational-1""","""caption""","""clp1:fig_tree_rational""",null,"""fig_tree_rational-1""","""fig_tree_rational-1""","""/pretext/book/chapter[1]/section[5]/introduction/figure/caption""","""16e064a1cb0ffba34990b0594a5075caf3bae12e1eaec44dfd214e67f8630588""","""en""","[""sec_parsing.html#fig_tree_rational""]","""containing_source_unit""","""clp1:fig_tree_rational"""
"""clp1:fig_tree_rational-1-1""","""fig_tree_rational-1-1""","""m""","""clp1:fig_tree_rational-1""",null,"""fig_tree_rational-1-1""","""fig_tree_rational-1-1""","""/pretext/book/chapter[1]/section[5]/introduction/figure/caption/m""","""a4751f17da1b04fa115851a44a6cf8fc96c3a758f741c20f96b1cc3fe16d31af""","""en""","[""sec_parsing.html#fig_tree_rational""]","""containing_source_unit""","""clp1:fig_tree_rational"""
"""clp1:fig_tree_rational-2""","""fig_tree_rational-2""","""image""","""clp1:fig_tree_rational""",null,"""fig_tree_rational-2""","""fig_tree_rational-2""","""/pretext/book/chapter[1]/section[5]/introduction/figure/image""","""7dcc1f9d9f88eeaf10eb421642f88286726ff8f6a3e81aed90ba637f79b0f4ca""","""en""","[""sec_parsing.html#fig_tree_rational""]","""containing_source_unit""","""clp1:fig_tree_rational"""
"""clp1:sec_parsing-2-5""","""sec_parsing-2-5""","""p""","""clp1:sec_parsing-2""",null,"""sec_parsing-2-5""","""sec_parsing-2-5""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]""","""3c83680a46f056ce56951f22b5f024cf47021f51c603a58d794f97697e082c2d""","""en""","[""sec_parsing.html#sec_parsing-2-5""]","""exact_anchor""",null
"""clp1:sec_parsing-2-5-1""","""sec_parsing-2-5-1""","""ul""","""clp1:sec_parsing-2-5""",null,"""sec_parsing-2-5-1""","""sec_parsing-2-5-1""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]/ul""","""801dd1eb3400b8e92595cdadcc8e5b3f3b56f55cc5b9f105c90db1f9703ae3a7""","""en""","[""sec_parsing.html#sec_parsing-2-5-1""]","""exact_anchor""",null
"""clp1:sec_parsing-2-5-1-1""","""sec_parsing-2-5-1-1""","""li""","""clp1:sec_parsing-2-5-1""",null,"""sec_parsing-2-5-1-1""","""sec_parsing-2-5-1-1""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]/ul/li[1]""","""d396702dcdf61d36bdc0fecbd1068ea139725d99869318d7b1caeaab6bb949b3""","""en""","[""sec_parsing.html#sec_parsing-2-5-1-1""]","""exact_anchor""",null
"""clp1:sec_parsing-2-5-1-1-1""","""sec_parsing-2-5-1-1-1""","""q""","""clp1:sec_parsing-2-5-1-1""",null,"""sec_parsing-2-5-1-1-1""","""sec_parsing-2-5-1-1-1""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]/ul/li[1]/q[1]""","""4cf6565695536f8bba6f77d6ab821d2097848f3444342f40a9cded80d8524e85""","""en""","[""sec_parsing.html#sec_parsing-2-5-1-1""]","""containing_source_unit""","""clp1:sec_parsing-2-5-1-1"""
"""clp1:sec_parsing-2-5-1-1-2""","""sec_parsing-2-5-1-1-2""","""q""","""clp1:sec_parsing-2-5-1-1""",null,"""sec_parsing-2-5-1-1-2""","""sec_parsing-2-5-1-1-2""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]/ul/li[1]/q[2]""","""f35fd303bb057a5497cd68aff7dd4695cc1c438c800115b5c594d800f3d89eef""","""en""","[""sec_parsing.html#sec_parsing-2-5-1-1""]","""containing_source_unit""","""clp1:sec_parsing-2-5-1-1"""
"""clp1:sec_parsing-2-5-1-2""","""sec_parsing-2-5-1-2""","""li""","""clp1:sec_parsing-2-5-1""",null,"""sec_parsing-2-5-1-2""","""sec_parsing-2-5-1-2""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]/ul/li[2]""","""5a85f50c8875b1de2287792b8272977246d1a72f1fda65270ee2172144e99095""","""en""","[""sec_parsing.html#sec_parsing-2-5-1-2""]","""exact_anchor""",null
"""clp1:sec_parsing-2-5-1-2-1""","""sec_parsing-2-5-1-2-1""","""m""","""clp1:sec_parsing-2-5-1-2""",null,"""sec_parsing-2-5-1-2-1""","""sec_parsing-2-5-1-2-1""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]/ul/li[2]/m""","""9118d8ddade09a206e049f07117ae168df7b961dcb58a61049ad8fa463cd9a2e""","""en""","[""sec_parsing.html#sec_parsing-2-5-1-2""]","""containing_source_unit""","""clp1:sec_parsing-2-5-1-2"""
"""clp1:sec_parsing-2-5-1-2-2""","""sec_parsing-2-5-1-2-2""","""q""","""clp1:sec_parsing-2-5-1-2""",null,"""sec_parsing-2-5-1-2-2""","""sec_parsing-2-5-1-2-2""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]/ul/li[2]/q[1]""","""ee7d853017503ce0ec5fe1e1efe98aa1ad313ca1424c109eea0b9a3da25b7af2""","""en""","[""sec_parsing.html#sec_parsing-2-5-1-2""]","""containing_source_unit""","""clp1:sec_parsing-2-5-1-2"""
"""clp1:sec_parsing-2-5-1-2-2-1""","""sec_parsing-2-5-1-2-2-1""","""m""","""clp1:sec_parsing-2-5-1-2-2""",null,"""sec_parsing-2-5-1-2-2-1""","""sec_parsing-2-5-1-2-2-1""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]/ul/li[2]/q[1]/m""","""d2abfbd10167465931268b7fd07d0aae219a5449f17156a3d44f76d842d3ffda""","""en""","[""sec_parsing.html#sec_parsing-2-5-1-2""]","""containing_source_unit""","""clp1:sec_parsing-2-5-1-2"""
"""clp1:sec_parsing-2-5-1-2-3""","""sec_parsing-2-5-1-2-3""","""q""","""clp1:sec_parsing-2-5-1-2""",null,"""sec_parsing-2-5-1-2-3""","""sec_parsing-2-5-1-2-3""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]/ul/li[2]/q[2]""","""96f08a1c18d277bf0b84916bf7115fc6df9360d9e340e8f781a62a8cd510446c""","""en""","[""sec_parsing.html#sec_parsing-2-5-1-2""]","""containing_source_unit""","""clp1:sec_parsing-2-5-1-2"""
"""clp1:sec_parsing-2-5-1-2-3-1""","""sec_parsing-2-5-1-2-3-1""","""m""","""clp1:sec_parsing-2-5-1-2-3""",null,"""sec_parsing-2-5-1-2-3-1""","""sec_parsing-2-5-1-2-3-1""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]/ul/li[2]/q[2]/m""","""32f8359c777dd9bddb514b6300bfab412d79c81a0c670ed631f7dccd133a8d56""","""en""","[""sec_parsing.html#sec_parsing-2-5-1-2""]","""containing_source_unit""","""clp1:sec_parsing-2-5-1-2"""
"""clp1:sec_parsing-2-5-1-2-4""","""sec_parsing-2-5-1-2-4""","""q""","""clp1:sec_parsing-2-5-1-2""",null,"""sec_parsing-2-5-1-2-4""","""sec_parsing-2-5-1-2-4""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]/ul/li[2]/q[3]""","""da7cd37bb5a49775e89ce5e6136d6318341c5d8ef3a0edea1a6563a7ccd102d8""","""en""","[""sec_parsing.html#sec_parsing-2-5-1-2""]","""containing_source_unit""","""clp1:sec_parsing-2-5-1-2"""
"""clp1:sec_parsing-2-5-1-2-4-1""","""sec_parsing-2-5-1-2-4-1""","""m""","""clp1:sec_parsing-2-5-1-2-4""",null,"""sec_parsing-2-5-1-2-4-1""","""sec_parsing-2-5-1-2-4-1""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]/ul/li[2]/q[3]/m""","""348b3b175a63007cb75d7fcef4947d65aebbec297d724244f085ecfbadd74e4c""","""en""","[""sec_parsing.html#sec_parsing-2-5-1-2""]","""containing_source_unit""","""clp1:sec_parsing-2-5-1-2"""
"""clp1:sec_parsing-2-5-1-2-5""","""sec_parsing-2-5-1-2-5""","""q""","""clp1:sec_parsing-2-5-1-2""",null,"""sec_parsing-2-5-1-2-5""","""sec_parsing-2-5-1-2-5""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]/ul/li[2]/q[4]""","""430c12341092c3daca95f64267269461747660e353e724697d841a3a07543fee""","""en""","[""sec_parsing.html#sec_parsing-2-5-1-2""]","""containing_source_unit""","""clp1:sec_parsing-2-5-1-2"""
"""clp1:sec_parsing-2-5-1-2-5-1""","""sec_parsing-2-5-1-2-5-1""","""m""","""clp1:sec_parsing-2-5-1-2-5""",null,"""sec_parsing-2-5-1-2-5-1""","""sec_parsing-2-5-1-2-5-1""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]/ul/li[2]/q[4]/m""","""964e5deb710f198a8cc3f94465274ea438795cc22bbb2216551189132ed914e8""","""en""","[""sec_parsing.html#sec_parsing-2-5-1-2""]","""containing_source_unit""","""clp1:sec_parsing-2-5-1-2"""
"""clp1:sec_parsing-2-5-1-3""","""sec_parsing-2-5-1-3""","""li""","""clp1:sec_parsing-2-5-1""",null,"""sec_parsing-2-5-1-3""","""sec_parsing-2-5-1-3""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]/ul/li[3]""","""4ced7c7780b1c0c008c89eeca40f824da0c40389f8b52a431a66688f79b2e426""","""en""","[""sec_parsing.html#sec_parsing-2-5-1-3""]","""exact_anchor""",null
"""clp1:sec_parsing-2-5-1-3-1""","""sec_parsing-2-5-1-3-1""","""p""","""clp1:sec_parsing-2-5-1-3""",null,"""sec_parsing-2-5-1-3-1""","""sec_parsing-2-5-1-3-1""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]/ul/li[3]/p[1]""","""cbde8e4a5f265fe249c969bdf9d3b318318636f193e2daf6b51653a3ccf9c3ee""","""en""","[""sec_parsing.html#sec_parsing-2-5-1-3-1""]","""exact_anchor""",null
"""clp1:sec_parsing-2-5-1-3-1-1""","""sec_parsing-2-5-1-3-1-1""","""m""","""clp1:sec_parsing-2-5-1-3-1""",null,"""sec_parsing-2-5-1-3-1-1""","""sec_parsing-2-5-1-3-1-1""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]/ul/li[3]/p[1]/m""","""e7c392c41e3134ebb387742831fa20c159eedceaf648f3213468372d6e902ab7""","""en""","[""sec_parsing.html#sec_parsing-2-5-1-3-1""]","""containing_source_unit""","""clp1:sec_parsing-2-5-1-3-1"""
"""clp1:sec_parsing-2-5-1-3-2""","""sec_parsing-2-5-1-3-2""","""sidebyside""","""clp1:sec_parsing-2-5-1-3""",null,"""sec_parsing-2-5-1-3-2""","""sec_parsing-2-5-1-3-2""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]/ul/li[3]/sidebyside[1]""","""3fa464faf9c78d74e039e0476c694eecf3e6933ba6850806d133a74bb102c5aa""","""en""","[""sec_parsing.html#sec_parsing-2-5-1-3""]","""containing_source_unit""","""clp1:sec_parsing-2-5-1-3"""
"""clp1:sec_parsing-2-5-1-3-2-1""","""sec_parsing-2-5-1-3-2-1""","""image""","""clp1:sec_parsing-2-5-1-3-2""",null,"""sec_parsing-2-5-1-3-2-1""","""sec_parsing-2-5-1-3-2-1""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]/ul/li[3]/sidebyside[1]/image""","""eff680139f2c694a16b92f8b2a1e634dfc13aaa707253887fe088c15dc61f3de""","""en""","[""sec_parsing.html#sec_parsing-2-5-1-3""]","""containing_source_unit""","""clp1:sec_parsing-2-5-1-3"""
"""clp1:sec_parsing-2-5-1-3-3""","""sec_parsing-2-5-1-3-3""","""p""","""clp1:sec_parsing-2-5-1-3""",null,"""sec_parsing-2-5-1-3-3""","""sec_parsing-2-5-1-3-3""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]/ul/li[3]/p[2]""","""8dad71ff3ca5bdf3c1d2b6a7bd9b8254740dc3915f2b5d10c45108e9c852497b""","""en""","[""sec_parsing.html#sec_parsing-2-5-1-3-3""]","""exact_anchor""",null
"""clp1:sec_parsing-2-5-1-3-3-1""","""sec_parsing-2-5-1-3-3-1""","""q""","""clp1:sec_parsing-2-5-1-3-3""",null,"""sec_parsing-2-5-1-3-3-1""","""sec_parsing-2-5-1-3-3-1""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]/ul/li[3]/p[2]/q[1]""","""be243defbfc770908c91a4317f7f0a1c4b0e4da963abb00f0fa6dad9a527c5f3""","""en""","[""sec_parsing.html#sec_parsing-2-5-1-3-3""]","""containing_source_unit""","""clp1:sec_parsing-2-5-1-3-3"""
"""clp1:sec_parsing-2-5-1-3-3-1-1""","""sec_parsing-2-5-1-3-3-1-1""","""m""","""clp1:sec_parsing-2-5-1-3-3-1""",null,"""sec_parsing-2-5-1-3-3-1-1""","""sec_parsing-2-5-1-3-3-1-1""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]/ul/li[3]/p[2]/q[1]/m""","""8104d30dce242508e5bfaae77328fd37e4d5319a9900f07f2a9c031bd6e51837""","""en""","[""sec_parsing.html#sec_parsing-2-5-1-3-3""]","""containing_source_unit""","""clp1:sec_parsing-2-5-1-3-3"""
"""clp1:sec_parsing-2-5-1-3-3-2""","""sec_parsing-2-5-1-3-3-2""","""q""","""clp1:sec_parsing-2-5-1-3-3""",null,"""sec_parsing-2-5-1-3-3-2""","""sec_parsing-2-5-1-3-3-2""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]/ul/li[3]/p[2]/q[2]""","""1b1d6b6ebcafce627829265ebe2d6bf69714e82965bb75ed1920b557ea3b6b04""","""en""","[""sec_parsing.html#sec_parsing-2-5-1-3-3""]","""containing_source_unit""","""clp1:sec_parsing-2-5-1-3-3"""
"""clp1:sec_parsing-2-5-1-3-3-2-1""","""sec_parsing-2-5-1-3-3-2-1""","""m""","""clp1:sec_parsing-2-5-1-3-3-2""",null,"""sec_parsing-2-5-1-3-3-2-1""","""sec_parsing-2-5-1-3-3-2-1""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]/ul/li[3]/p[2]/q[2]/m""","""5ad1119fa57be04d9a035276b1d30783a3c854da645d5b2e70b2a422f5b346e1""","""en""","[""sec_parsing.html#sec_parsing-2-5-1-3-3""]","""containing_source_unit""","""clp1:sec_parsing-2-5-1-3-3"""
"""clp1:sec_parsing-2-5-1-3-3-3""","""sec_parsing-2-5-1-3-3-3""","""m""","""clp1:sec_parsing-2-5-1-3-3""",null,"""sec_parsing-2-5-1-3-3-3""","""sec_parsing-2-5-1-3-3-3""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]/ul/li[3]/p[2]/m""","""6b021b76fc47ba2088651346a82a9886a687ca104f52c4fdb8485fe24f982461""","""en""","[""sec_parsing.html#sec_parsing-2-5-1-3-3""]","""containing_source_unit""","""clp1:sec_parsing-2-5-1-3-3"""
"""clp1:sec_parsing-2-5-1-3-4""","""sec_parsing-2-5-1-3-4""","""sidebyside""","""clp1:sec_parsing-2-5-1-3""",null,"""sec_parsing-2-5-1-3-4""","""sec_parsing-2-5-1-3-4""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]/ul/li[3]/sidebyside[2]""","""2d1e6473417b7b027c7cb1ce010cd12335e59a22239b03ca5383a673555acf3e""","""en""","[""sec_parsing.html#sec_parsing-2-5-1-3""]","""containing_source_unit""","""clp1:sec_parsing-2-5-1-3"""
"""clp1:sec_parsing-2-5-1-3-4-1""","""sec_parsing-2-5-1-3-4-1""","""image""","""clp1:sec_parsing-2-5-1-3-4""",null,"""sec_parsing-2-5-1-3-4-1""","""sec_parsing-2-5-1-3-4-1""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]/ul/li[3]/sidebyside[2]/image[1]""","""ed8e7394b5cbfd0bcc3181d989e787e5effeea58c27a5dd7257a8580ad22b9c5""","""en""","[""sec_parsing.html#sec_parsing-2-5-1-3""]","""containing_source_unit""","""clp1:sec_parsing-2-5-1-3"""
"""clp1:sec_parsing-2-5-1-3-4-2""","""sec_parsing-2-5-1-3-4-2""","""p""","""clp1:sec_parsing-2-5-1-3-4""",null,"""sec_parsing-2-5-1-3-4-2""","""sec_parsing-2-5-1-3-4-2""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]/ul/li[3]/sidebyside[2]/p""","""5c85d560067eb3f18be9abfc3aae391535ea43b8327dec578fb2f8be1a9e4ee4""","""en""","[""sec_parsing.html#sec_parsing-2-5-1-3-4-2""]","""exact_anchor""",null
"""clp1:sec_parsing-2-5-1-3-4-3""","""sec_parsing-2-5-1-3-4-3""","""image""","""clp1:sec_parsing-2-5-1-3-4""",null,"""sec_parsing-2-5-1-3-4-3""","""sec_parsing-2-5-1-3-4-3""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]/ul/li[3]/sidebyside[2]/image[2]""","""dd6eeaca896485b7087b133f2359884c2d003c30bc2838aa490e929af1b20555""","""en""","[""sec_parsing.html#sec_parsing-2-5-1-3""]","""containing_source_unit""","""clp1:sec_parsing-2-5-1-3"""
"""clp1:sec_parsing-2-5-1-4""","""sec_parsing-2-5-1-4""","""li""","""clp1:sec_parsing-2-5-1""",null,"""sec_parsing-2-5-1-4""","""sec_parsing-2-5-1-4""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]/ul/li[4]""","""ce0cda6e9c160819fe53f48e904112a1082a5686da15059f9803b4198cb2fcd9""","""en""","[""sec_parsing.html#sec_parsing-2-5-1-4""]","""exact_anchor""",null
"""clp1:sec_parsing-2-5-1-4-1""","""sec_parsing-2-5-1-4-1""","""q""","""clp1:sec_parsing-2-5-1-4""",null,"""sec_parsing-2-5-1-4-1""","""sec_parsing-2-5-1-4-1""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]/ul/li[4]/q[1]""","""b982496cf4c50af43130a64c3d9171f8bbf4523112d9ee0053398ebe9958e0e6""","""en""","[""sec_parsing.html#sec_parsing-2-5-1-4""]","""containing_source_unit""","""clp1:sec_parsing-2-5-1-4"""
"""clp1:sec_parsing-2-5-1-4-2""","""sec_parsing-2-5-1-4-2""","""q""","""clp1:sec_parsing-2-5-1-4""",null,"""sec_parsing-2-5-1-4-2""","""sec_parsing-2-5-1-4-2""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]/ul/li[4]/q[2]""","""73c5b44eca7062154e4e1fb3fbacf44e8c824981631eba62eeeb02dad31cfbe2""","""en""","[""sec_parsing.html#sec_parsing-2-5-1-4""]","""containing_source_unit""","""clp1:sec_parsing-2-5-1-4"""
"""clp1:sec_parsing-2-5-1-4-2-1""","""sec_parsing-2-5-1-4-2-1""","""m""","""clp1:sec_parsing-2-5-1-4-2""",null,"""sec_parsing-2-5-1-4-2-1""","""sec_parsing-2-5-1-4-2-1""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]/ul/li[4]/q[2]/m""","""d7da277959d7d76e06a03cab255ff6f0ef179fe49fb1a3d8e90ccb920069070e""","""en""","[""sec_parsing.html#sec_parsing-2-5-1-4""]","""containing_source_unit""","""clp1:sec_parsing-2-5-1-4"""
"""clp1:sec_parsing-2-5-1-4-3""","""sec_parsing-2-5-1-4-3""","""q""","""clp1:sec_parsing-2-5-1-4""",null,"""sec_parsing-2-5-1-4-3""","""sec_parsing-2-5-1-4-3""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]/ul/li[4]/q[3]""","""0735f7deb53fba9480af835eca97f837f0e1ebb9d4f638dba5f5e102ca7a9e96""","""en""","[""sec_parsing.html#sec_parsing-2-5-1-4""]","""containing_source_unit""","""clp1:sec_parsing-2-5-1-4"""
"""clp1:sec_parsing-2-5-1-4-3-1""","""sec_parsing-2-5-1-4-3-1""","""m""","""clp1:sec_parsing-2-5-1-4-3""",null,"""sec_parsing-2-5-1-4-3-1""","""sec_parsing-2-5-1-4-3-1""","""/pretext/book/chapter[1]/section[5]/introduction/p[4]/ul/li[4]/q[3]/m""","""49416910b0f48195a181fb090b4857db9b8256f9303100e3d06536701c86d95d""","""en""","[""sec_parsing.html#sec_parsing-2-5-1-4""]","""containing_source_unit""","""clp1:sec_parsing-2-5-1-4"""
"""clp1:sec_parsing-2-6""","""sec_parsing-2-6""","""sidebyside""","""clp1:sec_parsing-2""",null,"""sec_parsing-2-6""","""sec_parsing-2-6""","""/pretext/book/chapter[1]/section[5]/introduction/sidebyside[1]""","""939184fcfc766ebfe08587a3a106f09689e5fcf47ee3c533aab3cd4a65f2d82c""","""en""","[""sec_parsing.html#sec_parsing-2""]","""containing_source_unit""","""clp1:sec_parsing-2"""
"""clp1:sec_parsing-2-6-1""","""sec_parsing-2-6-1""","""image""","""clp1:sec_parsing-2-6""",null,"""sec_parsing-2-6-1""","""sec_parsing-2-6-1""","""/pretext/book/chapter[1]/section[5]/introduction/sidebyside[1]/image[1]""","""e1f0f9c855882b9f2051d4b36d810f80c81ecc36d6559347589e9693ef3c609b""","""en""","[""sec_parsing.html#sec_parsing-2""]","""containing_source_unit""","""clp1:sec_parsing-2"""
"""clp1:sec_parsing-2-6-2""","""sec_parsing-2-6-2""","""p""","""clp1:sec_parsing-2-6""",null,"""sec_parsing-2-6-2""","""sec_parsing-2-6-2""","""/pretext/book/chapter[1]/section[5]/introduction/sidebyside[1]/p[1]""","""a09c30dc9b894eb25c291fa858fd12faeb7bfe495ec0ce99d5acdedbf9fa199d""","""en""","[""sec_parsing.html#sec_parsing-2-6-2""]","""exact_anchor""",null
"""clp1:sec_parsing-2-6-3""","""sec_parsing-2-6-3""","""image""","""clp1:sec_parsing-2-6""",null,"""sec_parsing-2-6-3""","""sec_parsing-2-6-3""","""/pretext/book/chapter[1]/section[5]/introduction/sidebyside[1]/image[2]""","""36b37cf604bed064e422ec47da6c44ab7d841666ad1134f8a1015c70ae818e9f""","""en""","[""sec_parsing.html#sec_parsing-2""]","""containing_source_unit""","""clp1:sec_parsing-2"""
"""clp1:sec_parsing-2-6-4""","""sec_parsing-2-6-4""","""p""","""clp1:sec_parsing-2-6""",null,"""sec_parsing-2-6-4""","""sec_parsing-2-6-4""","""/pretext/book/chapter[1]/section[5]/introduction/sidebyside[1]/p[2]""","""b27186a613f4e0153ef095fbc4de40db462df7642e35ceeae9dcf944a48be437""","""en""","[""sec_parsing.html#sec_parsing-2-6-4""]","""exact_anchor""",null
"""clp1:sec_parsing-2-6-5""","""sec_parsing-2-6-5""","""image""","""clp1:sec_parsing-2-6""",null,"""sec_parsing-2-6-5""","""sec_parsing-2-6-5""","""/pretext/book/chapter[1]/section[5]/introduction/sidebyside[1]/image[3]""","""1d010f04139823839ce01f39c789f50ca1321163e0ccfc3d11b27f6c65a4f811""","""en""","[""sec_parsing.html#sec_parsing-2""]","""containing_source_unit""","""clp1:sec_parsing-2"""
"""clp1:sec_parsing-2-7""","""sec_parsing-2-7""","""p""","""clp1:sec_parsing-2""",null,"""sec_parsing-2-7""","""sec_parsing-2-7""","""/pretext/book/chapter[1]/section[5]/introduction/p[5]""","""57173921d875f453f153c714aef151ded2b9351de0090f761ac16bbe29dd3ee9""","""en""","[""sec_parsing.html#sec_parsing-2-7""]","""exact_anchor""",null
"""clp1:sec_parsing-2-7-1""","""sec_parsing-2-7-1""","""nbsp""","""clp1:sec_parsing-2-7""",null,"""sec_parsing-2-7-1""","""sec_parsing-2-7-1""","""/pretext/book/chapter[1]/section[5]/introduction/p[5]/nbsp""","""b9dd5fce8ad72d1cc8df9fd0106d7640976ce1102d0a5d1e8a70e928d6c80a7a""","""en""","[""sec_parsing.html#sec_parsing-2-7""]","""containing_source_unit""","""clp1:sec_parsing-2-7"""
"""clp1:sec_parsing-2-7-2""","""sec_parsing-2-7-2""","""xref""","""clp1:sec_parsing-2-7""",null,"""sec_parsing-2-7-2""","""sec_parsing-2-7-2""","""/pretext/book/chapter[1]/section[5]/introduction/p[5]/xref""","""b7b6077b6a609747ef9abb59f603a1dcfe58b109a1165f917ba74454f619d215""","""en""","[""sec_parsing.html#sec_parsing-2-7""]","""containing_source_unit""","""clp1:sec_parsing-2-7"""
"""clp1:sec_parsing-2-7-3""","""sec_parsing-2-7-3""","""m""","""clp1:sec_parsing-2-7""",null,"""sec_parsing-2-7-3""","""sec_parsing-2-7-3""","""/pretext/book/chapter[1]/section[5]/introduction/p[5]/m[1]""","""907ebbdc4cba8d77ea12e32fdbfa47b9c78a75e54dd9143dc919a7ea455ddd61""","""en""","[""sec_parsing.html#sec_parsing-2-7""]","""containing_source_unit""","""clp1:sec_parsing-2-7"""
"""clp1:sec_parsing-2-7-4""","""sec_parsing-2-7-4""","""m""","""clp1:sec_parsing-2-7""",null,"""sec_parsing-2-7-4""","""sec_parsing-2-7-4""","""/pretext/book/chapter[1]/section[5]/introduction/p[5]/m[2]""","""95ff1fe608fcffa42e638911716abbc4e3f32fb06a53371d7cfbc30d0ed973dd""","""en""","[""sec_parsing.html#sec_parsing-2-7""]","""containing_source_unit""","""clp1:sec_parsing-2-7"""
